#Name,VisitHour,VisitDay,Visits,StdDev,Site Daily Total,Site Daily StdDev,Site Weekly Total,Site Daily Average,Tier,Max MD Hours,,,
Maspeth,14:00:00,Monday,2.31,1.11,91.31,1.94,534.11,77,D,160,,,
Maspeth,14:00:00,Tuesday,3,2.63,80.42,1.77,534.11,77,D,160,,,
Maspeth,14:00:00,Wednesday,2.15,1.63,80.31,1.78,534.11,77,D,160,,,
Maspeth,14:00:00,Thursday,2.62,1.33,75.23,1.66,534.11,77,D,160,,,
Maspeth,14:00:00,Friday,2.69,2.02,75.92,1.7,534.11,77,D,160,,,
Maspeth,14:00:00,Saturday,3,1.78,64.77,1.31,534.11,77,D,160,,,
Maspeth,14:30:00,Sunday,2.92,1.8,66.15,1.35,534.11,77,D,160,,,
Maspeth,14:30:00,Monday,4,1.96,91.31,1.94,534.11,77,D,160,,,
Maspeth,14:30:00,Tuesday,3.33,1.72,80.42,1.77,534.11,77,D,160,,,
Maspeth,14:30:00,Wednesday,2.92,1.5,80.31,1.78,534.11,77,D,160,,,
Maspeth,14:30:00,Thursday,2.23,1.83,75.23,1.66,534.11,77,D,160,,,
Maspeth,14:30:00,Friday,3.46,1.61,75.92,1.7,534.11,77,D,160,,,
Maspeth,14:30:00,Saturday,3.46,2.15,64.77,1.31,534.11,77,D,160,,,
Maspeth,15:00:00,Sunday,2.31,1.49,66.15,1.35,534.11,77,D,160,,,
Maspeth,15:00:00,Monday,4.31,2.32,91.31,1.94,534.11,77,D,160,,,
Maspeth,15:00:00,Tuesday,3.25,2.3,80.42,1.77,534.11,77,D,160,,,
Maspeth,15:00:00,Wednesday,3.69,1.97,80.31,1.78,534.11,77,D,160,,,
Maspeth,15:00:00,Thursday,2.62,1.61,75.23,1.66,534.11,77,D,160,,,
Maspeth,15:00:00,Friday,3.38,1.98,75.92,1.7,534.11,77,D,160,,,
Maspeth,15:00:00,Saturday,2.77,1.3,64.77,1.31,534.11,77,D,160,,,
Maspeth,15:30:00,Sunday,2.15,1.46,66.15,1.35,534.11,77,D,160,,,
Maspeth,15:30:00,Monday,3.77,2.24,91.31,1.94,534.11,77,D,160,,,
Maspeth,15:30:00,Tuesday,3.83,1.99,80.42,1.77,534.11,77,D,160,,,
Maspeth,15:30:00,Wednesday,4.08,2.18,80.31,1.78,534.11,77,D,160,,,
Maspeth,15:30:00,Thursday,3.85,1.91,75.23,1.66,534.11,77,D,160,,,
Maspeth,15:30:00,Friday,3.15,1.77,75.92,1.7,534.11,77,D,160,,,
Maspeth,15:30:00,Saturday,3.15,1.28,64.77,1.31,534.11,77,D,160,,,
Maspeth,16:00:00,Sunday,3.62,2.22,66.15,1.35,534.11,77,D,160,,,
Maspeth,16:00:00,Monday,3.62,2.18,91.31,1.94,534.11,77,D,160,,,
Maspeth,16:00:00,Tuesday,3.67,3.37,80.42,1.77,534.11,77,D,160,,,
Maspeth,16:00:00,Wednesday,4.54,2.6,80.31,1.78,534.11,77,D,160,,,
Maspeth,16:00:00,Thursday,3.69,2.1,75.23,1.66,534.11,77,D,160,,,
Maspeth,16:00:00,Friday,3.54,1.45,75.92,1.7,534.11,77,D,160,,,
Maspeth,16:00:00,Saturday,3.31,2.39,64.77,1.31,534.11,77,D,160,,,
Maspeth,16:30:00,Sunday,2.69,1.65,66.15,1.35,534.11,77,D,160,,,
Maspeth,16:30:00,Monday,2.38,1.61,91.31,1.94,534.11,77,D,160,,,
Maspeth,16:30:00,Tuesday,3.5,1.57,80.42,1.77,534.11,77,D,160,,,
Maspeth,16:30:00,Wednesday,4.69,1.49,80.31,1.78,534.11,77,D,160,,,
Maspeth,16:30:00,Thursday,3.23,1.79,75.23,1.66,534.11,77,D,160,,,
Maspeth,16:30:00,Friday,3.31,1.84,75.92,1.7,534.11,77,D,160,,,
Maspeth,16:30:00,Saturday,2.92,1.66,64.77,1.31,534.11,77,D,160,,,
Maspeth,17:00:00,Sunday,0.15,0.38,66.15,1.35,534.11,77,D,160,,,
Maspeth,17:00:00,Monday,5.85,3.05,91.31,1.94,534.11,77,D,160,,,
Maspeth,17:00:00,Tuesday,3.42,2.07,80.42,1.77,534.11,77,D,160,,,
Maspeth,17:00:00,Wednesday,3.23,1.74,80.31,1.78,534.11,77,D,160,,,
Maspeth,17:00:00,Thursday,3.62,1.85,75.23,1.66,534.11,77,D,160,,,
Maspeth,17:00:00,Friday,2.77,1.24,75.92,1.7,534.11,77,D,160,,,
Maspeth,17:00:00,Saturday,0.46,0.66,64.77,1.31,534.11,77,D,160,,,
Maspeth,17:30:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,17:30:00,Monday,3.23,2.05,91.31,1.94,534.11,77,D,160,,,
Maspeth,17:30:00,Tuesday,3.83,1.53,80.42,1.77,534.11,77,D,160,,,
Maspeth,17:30:00,Wednesday,3.62,1.76,80.31,1.78,534.11,77,D,160,,,
Maspeth,17:30:00,Thursday,3,1.68,75.23,1.66,534.11,77,D,160,,,
Maspeth,17:30:00,Friday,3.46,1.81,75.92,1.7,534.11,77,D,160,,,
Maspeth,17:30:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,18:00:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,18:00:00,Monday,2.92,2.02,91.31,1.94,534.11,77,D,160,,,
Maspeth,18:00:00,Tuesday,3.33,2.02,80.42,1.77,534.11,77,D,160,,,
Maspeth,18:00:00,Wednesday,2.69,1.8,80.31,1.78,534.11,77,D,160,,,
Maspeth,18:00:00,Thursday,3.69,1.65,75.23,1.66,534.11,77,D,160,,,
Maspeth,18:00:00,Friday,3.62,2.53,75.92,1.7,534.11,77,D,160,,,
Maspeth,18:00:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,18:30:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,18:30:00,Monday,3.77,1.92,91.31,1.94,534.11,77,D,160,,,
Maspeth,18:30:00,Tuesday,3.17,1.7,80.42,1.77,534.11,77,D,160,,,
Maspeth,18:30:00,Wednesday,3.77,2.59,80.31,1.78,534.11,77,D,160,,,
Maspeth,18:30:00,Thursday,2.54,2.03,75.23,1.66,534.11,77,D,160,,,
Maspeth,18:30:00,Friday,2.85,1.57,75.92,1.7,534.11,77,D,160,,,
Maspeth,18:30:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,19:00:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,19:00:00,Monday,3.08,2.06,91.31,1.94,534.11,77,D,160,,,
Maspeth,19:00:00,Tuesday,3.67,1.97,80.42,1.77,534.11,77,D,160,,,
Maspeth,19:00:00,Wednesday,3.54,2.5,80.31,1.78,534.11,77,D,160,,,
Maspeth,19:00:00,Thursday,2.92,1.85,75.23,1.66,534.11,77,D,160,,,
Maspeth,19:00:00,Friday,2.46,1.81,75.92,1.7,534.11,77,D,160,,,
Maspeth,19:00:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,19:30:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,19:30:00,Monday,2.69,1.49,91.31,1.94,534.11,77,D,160,,,
Maspeth,19:30:00,Tuesday,3.5,1.38,80.42,1.77,534.11,77,D,160,,,
Maspeth,19:30:00,Wednesday,2.77,1.79,80.31,1.78,534.11,77,D,160,,,
Maspeth,19:30:00,Thursday,2.31,1.44,75.23,1.66,534.11,77,D,160,,,
Maspeth,19:30:00,Friday,3.15,1.41,75.92,1.7,534.11,77,D,160,,,
Maspeth,19:30:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,20:00:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,20:00:00,Monday,2.46,1.9,91.31,1.94,534.11,77,D,160,,,
Maspeth,20:00:00,Tuesday,2.17,1.59,80.42,1.77,534.11,77,D,160,,,
Maspeth,20:00:00,Wednesday,2.23,1.79,80.31,1.78,534.11,77,D,160,,,
Maspeth,20:00:00,Thursday,2.69,1.6,75.23,1.66,534.11,77,D,160,,,
Maspeth,20:00:00,Friday,2,0.91,75.92,1.7,534.11,77,D,160,,,
Maspeth,20:00:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,20:30:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,20:30:00,Monday,1.77,1.42,91.31,1.94,534.11,77,D,160,,,
Maspeth,20:30:00,Tuesday,1.33,1.15,80.42,1.77,534.11,77,D,160,,,
Maspeth,20:30:00,Wednesday,2,1.96,80.31,1.78,534.11,77,D,160,,,
Maspeth,20:30:00,Thursday,1.46,0.97,75.23,1.66,534.11,77,D,160,,,
Maspeth,20:30:00,Friday,1.23,1.59,75.92,1.7,534.11,77,D,160,,,
Maspeth,20:30:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Maspeth,21:00:00,Sunday,0,0,66.15,1.35,534.11,77,D,160,,,
Maspeth,21:00:00,Monday,0.23,0.44,91.31,1.94,534.11,77,D,160,,,
Maspeth,21:00:00,Tuesday,0,0,80.42,1.77,534.11,77,D,160,,,
Maspeth,21:00:00,Wednesday,0.08,0.28,80.31,1.78,534.11,77,D,160,,,
Maspeth,21:00:00,Thursday,0.31,0.85,75.23,1.66,534.11,77,D,160,,,
Maspeth,21:00:00,Friday,0,0,75.92,1.7,534.11,77,D,160,,,
Maspeth,21:00:00,Saturday,0,0,64.77,1.31,534.11,77,D,160,,,
Mineola,8:30:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,8:30:00,Monday,0.23,0.6,71.69,1.68,419.6,60,C,120,,,
Mineola,8:30:00,Tuesday,0.25,0.62,60.75,1.54,419.6,60,C,120,,,
Mineola,8:30:00,Wednesday,0.23,0.6,65.54,1.57,419.6,60,C,120,,,
Mineola,8:30:00,Thursday,0.23,0.44,60.69,1.47,419.6,60,C,120,,,
Mineola,8:30:00,Friday,0.08,0.28,52.62,1.25,419.6,60,C,120,,,
Mineola,8:30:00,Saturday,0.92,0.86,53.69,1.16,419.6,60,C,120,,,
Mineola,9:00:00,Sunday,7.69,2.63,54.62,1.08,419.6,60,C,120,,,
Mineola,9:00:00,Monday,7,2.97,71.69,1.68,419.6,60,C,120,,,
Mineola,9:00:00,Tuesday,6.08,2.78,60.75,1.54,419.6,60,C,120,,,
Mineola,9:00:00,Wednesday,6.31,2.46,65.54,1.57,419.6,60,C,120,,,
Mineola,9:00:00,Thursday,5.85,2.54,60.69,1.47,419.6,60,C,120,,,
Mineola,9:00:00,Friday,6.08,1.5,52.62,1.25,419.6,60,C,120,,,
Mineola,9:00:00,Saturday,5.85,3.21,53.69,1.16,419.6,60,C,120,,,
Mineola,9:30:00,Sunday,4.62,1.94,54.62,1.08,419.6,60,C,120,,,
Mineola,9:30:00,Monday,4.77,1.96,71.69,1.68,419.6,60,C,120,,,
Mineola,9:30:00,Tuesday,2.83,1.99,60.75,1.54,419.6,60,C,120,,,
Mineola,9:30:00,Wednesday,3.31,2.02,65.54,1.57,419.6,60,C,120,,,
Mineola,9:30:00,Thursday,3,1.87,60.69,1.47,419.6,60,C,120,,,
Mineola,9:30:00,Friday,1.85,1.63,52.62,1.25,419.6,60,C,120,,,
Mineola,9:30:00,Saturday,3.77,1.96,53.69,1.16,419.6,60,C,120,,,
Mineola,10:00:00,Sunday,3.08,1.98,54.62,1.08,419.6,60,C,120,,,
Mineola,10:00:00,Monday,2.92,1.8,71.69,1.68,419.6,60,C,120,,,
Mineola,10:00:00,Tuesday,3.25,2.63,60.75,1.54,419.6,60,C,120,,,
Mineola,10:00:00,Wednesday,2,1.87,65.54,1.57,419.6,60,C,120,,,
Mineola,10:00:00,Thursday,2.62,1.33,60.69,1.47,419.6,60,C,120,,,
Mineola,10:00:00,Friday,2,1,52.62,1.25,419.6,60,C,120,,,
Mineola,10:00:00,Saturday,3.23,1.54,53.69,1.16,419.6,60,C,120,,,
Mineola,10:30:00,Sunday,3.92,2.1,54.62,1.08,419.6,60,C,120,,,
Mineola,10:30:00,Monday,3.08,2.02,71.69,1.68,419.6,60,C,120,,,
Mineola,10:30:00,Tuesday,3,2,60.75,1.54,419.6,60,C,120,,,
Mineola,10:30:00,Wednesday,3.46,1.61,65.54,1.57,419.6,60,C,120,,,
Mineola,10:30:00,Thursday,2.85,1.82,60.69,1.47,419.6,60,C,120,,,
Mineola,10:30:00,Friday,2.31,1.11,52.62,1.25,419.6,60,C,120,,,
Mineola,10:30:00,Saturday,3.62,2.22,53.69,1.16,419.6,60,C,120,,,
Mineola,11:00:00,Sunday,3.69,1.8,54.62,1.08,419.6,60,C,120,,,
Mineola,11:00:00,Monday,3.77,1.92,71.69,1.68,419.6,60,C,120,,,
Mineola,11:00:00,Tuesday,3.17,1.47,60.75,1.54,419.6,60,C,120,,,
Mineola,11:00:00,Wednesday,3.23,1.96,65.54,1.57,419.6,60,C,120,,,
Mineola,11:00:00,Thursday,2.54,1.61,60.69,1.47,419.6,60,C,120,,,
Mineola,11:00:00,Friday,1.77,0.93,52.62,1.25,419.6,60,C,120,,,
Mineola,11:00:00,Saturday,4.31,1.32,53.69,1.16,419.6,60,C,120,,,
Mineola,11:30:00,Sunday,3.69,1.6,54.62,1.08,419.6,60,C,120,,,
Mineola,11:30:00,Monday,2.62,1.98,71.69,1.68,419.6,60,C,120,,,
Mineola,11:30:00,Tuesday,2.58,1.38,60.75,1.54,419.6,60,C,120,,,
Mineola,11:30:00,Wednesday,3.23,2.05,65.54,1.57,419.6,60,C,120,,,
Mineola,11:30:00,Thursday,2.77,1.83,60.69,1.47,419.6,60,C,120,,,
Mineola,11:30:00,Friday,1.15,1.14,52.62,1.25,419.6,60,C,120,,,
Mineola,11:30:00,Saturday,3.46,2.22,53.69,1.16,419.6,60,C,120,,,
Mineola,12:00:00,Sunday,4,2.16,54.62,1.08,419.6,60,C,120,,,
Mineola,12:00:00,Monday,3.38,1.71,71.69,1.68,419.6,60,C,120,,,
Mineola,12:00:00,Tuesday,2.5,2.15,60.75,1.54,419.6,60,C,120,,,
Mineola,12:00:00,Wednesday,2.23,1.48,65.54,1.57,419.6,60,C,120,,,
Mineola,12:00:00,Thursday,2.46,2.11,60.69,1.47,419.6,60,C,120,,,
Mineola,12:00:00,Friday,2.46,1.61,52.62,1.25,419.6,60,C,120,,,
Mineola,12:00:00,Saturday,1.92,1.5,53.69,1.16,419.6,60,C,120,,,
Mineola,12:30:00,Sunday,3.46,1.45,54.62,1.08,419.6,60,C,120,,,
Mineola,12:30:00,Monday,2.77,1.79,71.69,1.68,419.6,60,C,120,,,
Mineola,12:30:00,Tuesday,2.33,1.23,60.75,1.54,419.6,60,C,120,,,
Mineola,12:30:00,Wednesday,2.15,1.46,65.54,1.57,419.6,60,C,120,,,
Mineola,12:30:00,Thursday,1.92,1.66,60.69,1.47,419.6,60,C,120,,,
Mineola,12:30:00,Friday,2.08,1.19,52.62,1.25,419.6,60,C,120,,,
Mineola,12:30:00,Saturday,2.77,1.42,53.69,1.16,419.6,60,C,120,,,
Mineola,13:00:00,Sunday,3,2.08,54.62,1.08,419.6,60,C,120,,,
Mineola,13:00:00,Monday,3.08,1.61,71.69,1.68,419.6,60,C,120,,,
Mineola,13:00:00,Tuesday,1.83,1.34,60.75,1.54,419.6,60,C,120,,,
Mineola,13:00:00,Wednesday,1.77,1.36,65.54,1.57,419.6,60,C,120,,,
Mineola,13:00:00,Thursday,1.92,0.76,60.69,1.47,419.6,60,C,120,,,
Mineola,13:00:00,Friday,2.31,1.6,52.62,1.25,419.6,60,C,120,,,
Mineola,13:00:00,Saturday,3.31,1.65,53.69,1.16,419.6,60,C,120,,,
Mineola,13:30:00,Sunday,3.85,1.34,54.62,1.08,419.6,60,C,120,,,
Mineola,13:30:00,Monday,3,1.53,71.69,1.68,419.6,60,C,120,,,
Mineola,13:30:00,Tuesday,2,1.13,60.75,1.54,419.6,60,C,120,,,
Mineola,13:30:00,Wednesday,2.38,1.66,65.54,1.57,419.6,60,C,120,,,
Mineola,13:30:00,Thursday,2.38,1.26,60.69,1.47,419.6,60,C,120,,,
Mineola,13:30:00,Friday,2,1.68,52.62,1.25,419.6,60,C,120,,,
Mineola,13:30:00,Saturday,3,2.12,53.69,1.16,419.6,60,C,120,,,
Mineola,14:00:00,Sunday,2.38,1.61,54.62,1.08,419.6,60,C,120,,,
Mineola,14:00:00,Monday,2.46,1.33,71.69,1.68,419.6,60,C,120,,,
Mineola,14:00:00,Tuesday,2.25,1.82,60.75,1.54,419.6,60,C,120,,,
Mineola,14:00:00,Wednesday,3,1.29,65.54,1.57,419.6,60,C,120,,,
Mineola,14:00:00,Thursday,2,0.82,60.69,1.47,419.6,60,C,120,,,
Mineola,14:00:00,Friday,2.08,1.5,52.62,1.25,419.6,60,C,120,,,
Mineola,14:00:00,Saturday,2.62,2.1,53.69,1.16,419.6,60,C,120,,,
Mineola,14:30:00,Sunday,2.77,1.36,54.62,1.08,419.6,60,C,120,,,
Mineola,14:30:00,Monday,2.31,1.49,71.69,1.68,419.6,60,C,120,,,
Mineola,14:30:00,Tuesday,1.67,1.37,60.75,1.54,419.6,60,C,120,,,
Mineola,14:30:00,Wednesday,2.69,1.49,65.54,1.57,419.6,60,C,120,,,
Mineola,14:30:00,Thursday,1.38,1.04,60.69,1.47,419.6,60,C,120,,,
Mineola,14:30:00,Friday,1.85,1.46,52.62,1.25,419.6,60,C,120,,,
Mineola,14:30:00,Saturday,2.85,1.63,53.69,1.16,419.6,60,C,120,,,
Mineola,15:00:00,Sunday,1.77,1.17,54.62,1.08,419.6,60,C,120,,,
Mineola,15:00:00,Monday,2.23,1.48,71.69,1.68,419.6,60,C,120,,,
Mineola,15:00:00,Tuesday,2.17,1.19,60.75,1.54,419.6,60,C,120,,,
Mineola,15:00:00,Wednesday,2.23,1.59,65.54,1.57,419.6,60,C,120,,,
Mineola,15:00:00,Thursday,3.15,1.72,60.69,1.47,419.6,60,C,120,,,
Mineola,15:00:00,Friday,2.23,0.93,52.62,1.25,419.6,60,C,120,,,
Mineola,15:00:00,Saturday,3.23,2.05,53.69,1.16,419.6,60,C,120,,,
Mineola,15:30:00,Sunday,2.92,1.55,54.62,1.08,419.6,60,C,120,,,
Mineola,15:30:00,Monday,2.69,1.84,71.69,1.68,419.6,60,C,120,,,
Mineola,15:30:00,Tuesday,2.42,1.44,60.75,1.54,419.6,60,C,120,,,
Mineola,15:30:00,Wednesday,2.85,2.08,65.54,1.57,419.6,60,C,120,,,
Mineola,15:30:00,Thursday,2.23,1.59,60.69,1.47,419.6,60,C,120,,,
Mineola,15:30:00,Friday,2.62,1.56,52.62,1.25,419.6,60,C,120,,,
Mineola,15:30:00,Saturday,2.54,1.2,53.69,1.16,419.6,60,C,120,,,
Mineola,16:00:00,Sunday,1.77,1.17,54.62,1.08,419.6,60,C,120,,,
Mineola,16:00:00,Monday,3.69,1.89,71.69,1.68,419.6,60,C,120,,,
Mineola,16:00:00,Tuesday,2,1.6,60.75,1.54,419.6,60,C,120,,,
Mineola,16:00:00,Wednesday,2.46,1.61,65.54,1.57,419.6,60,C,120,,,
Mineola,16:00:00,Thursday,2.77,1.36,60.69,1.47,419.6,60,C,120,,,
Mineola,16:00:00,Friday,2.92,1.38,52.62,1.25,419.6,60,C,120,,,
Mineola,16:00:00,Saturday,2.85,1.28,53.69,1.16,419.6,60,C,120,,,
Mineola,16:30:00,Sunday,1.77,1.83,54.62,1.08,419.6,60,C,120,,,
Mineola,16:30:00,Monday,2.23,1.48,71.69,1.68,419.6,60,C,120,,,
Mineola,16:30:00,Tuesday,2.67,1.44,60.75,1.54,419.6,60,C,120,,,
Mineola,16:30:00,Wednesday,2.92,1.93,65.54,1.57,419.6,60,C,120,,,
Mineola,16:30:00,Thursday,2.38,1.61,60.69,1.47,419.6,60,C,120,,,
Mineola,16:30:00,Friday,2.31,2.06,52.62,1.25,419.6,60,C,120,,,
Mineola,16:30:00,Saturday,3.46,1.76,53.69,1.16,419.6,60,C,120,,,
Mineola,17:00:00,Sunday,0.23,0.44,54.62,1.08,419.6,60,C,120,,,
Mineola,17:00:00,Monday,2.54,1.51,71.69,1.68,419.6,60,C,120,,,
Mineola,17:00:00,Tuesday,2.58,1.73,60.75,1.54,419.6,60,C,120,,,
Mineola,17:00:00,Wednesday,2.54,1.51,65.54,1.57,419.6,60,C,120,,,
Mineola,17:00:00,Thursday,2.08,1.75,60.69,1.47,419.6,60,C,120,,,
Mineola,17:00:00,Friday,1.85,1.41,52.62,1.25,419.6,60,C,120,,,
Mineola,17:00:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,17:30:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,17:30:00,Monday,2.69,1.84,71.69,1.68,419.6,60,C,120,,,
Mineola,17:30:00,Tuesday,2.67,1.67,60.75,1.54,419.6,60,C,120,,,
Mineola,17:30:00,Wednesday,3.23,1.74,65.54,1.57,419.6,60,C,120,,,
Mineola,17:30:00,Thursday,2.38,1.66,60.69,1.47,419.6,60,C,120,,,
Mineola,17:30:00,Friday,2.62,1.45,52.62,1.25,419.6,60,C,120,,,
Mineola,17:30:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,18:00:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,18:00:00,Monday,3.92,3.04,71.69,1.68,419.6,60,C,120,,,
Mineola,18:00:00,Tuesday,3,2.34,60.75,1.54,419.6,60,C,120,,,
Mineola,18:00:00,Wednesday,2.15,1.77,65.54,1.57,419.6,60,C,120,,,
Mineola,18:00:00,Thursday,2.46,1.71,60.69,1.47,419.6,60,C,120,,,
Mineola,18:00:00,Friday,2.15,1.07,52.62,1.25,419.6,60,C,120,,,
Mineola,18:00:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,18:30:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,18:30:00,Monday,2.15,1.63,71.69,1.68,419.6,60,C,120,,,
Mineola,18:30:00,Tuesday,2.42,1.08,60.75,1.54,419.6,60,C,120,,,
Mineola,18:30:00,Wednesday,2.92,1.5,65.54,1.57,419.6,60,C,120,,,
Mineola,18:30:00,Thursday,2.38,2.29,60.69,1.47,419.6,60,C,120,,,
Mineola,18:30:00,Friday,2.31,1.25,52.62,1.25,419.6,60,C,120,,,
Mineola,18:30:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,19:00:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,19:00:00,Monday,3,2.2,71.69,1.68,419.6,60,C,120,,,
Mineola,19:00:00,Tuesday,2.25,1.48,60.75,1.54,419.6,60,C,120,,,
Mineola,19:00:00,Wednesday,2.92,1.89,65.54,1.57,419.6,60,C,120,,,
Mineola,19:00:00,Thursday,2.85,1.57,60.69,1.47,419.6,60,C,120,,,
Mineola,19:00:00,Friday,2,1.29,52.62,1.25,419.6,60,C,120,,,
Mineola,19:00:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,19:30:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,19:30:00,Monday,2.31,1.55,71.69,1.68,419.6,60,C,120,,,
Mineola,19:30:00,Tuesday,2.17,2.04,60.75,1.54,419.6,60,C,120,,,
Mineola,19:30:00,Wednesday,2,1.63,65.54,1.57,419.6,60,C,120,,,
Mineola,19:30:00,Thursday,2.85,1.52,60.69,1.47,419.6,60,C,120,,,
Mineola,19:30:00,Friday,1.69,1.6,52.62,1.25,419.6,60,C,120,,,
Mineola,19:30:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,20:00:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,20:00:00,Monday,1.54,1.2,71.69,1.68,419.6,60,C,120,,,
Mineola,20:00:00,Tuesday,1.83,1.19,60.75,1.54,419.6,60,C,120,,,
Mineola,20:00:00,Wednesday,2.08,1.04,65.54,1.57,419.6,60,C,120,,,
Mineola,20:00:00,Thursday,2.38,1.56,60.69,1.47,419.6,60,C,120,,,
Mineola,20:00:00,Friday,1.38,1.19,52.62,1.25,419.6,60,C,120,,,
Mineola,20:00:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,20:30:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,20:30:00,Monday,1.23,1.09,71.69,1.68,419.6,60,C,120,,,
Mineola,20:30:00,Tuesday,0.83,0.83,60.75,1.54,419.6,60,C,120,,,
Mineola,20:30:00,Wednesday,1.23,1.17,65.54,1.57,419.6,60,C,120,,,
Mineola,20:30:00,Thursday,0.85,0.9,60.69,1.47,419.6,60,C,120,,,
Mineola,20:30:00,Friday,0.54,0.78,52.62,1.25,419.6,60,C,120,,,
Mineola,20:30:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Mineola,21:00:00,Sunday,0,0,54.62,1.08,419.6,60,C,120,,,
Mineola,21:00:00,Monday,0.08,0.28,71.69,1.68,419.6,60,C,120,,,
Mineola,21:00:00,Tuesday,0,0,60.75,1.54,419.6,60,C,120,,,
Mineola,21:00:00,Wednesday,0,0,65.54,1.57,419.6,60,C,120,,,
Mineola,21:00:00,Thursday,0,0,60.69,1.47,419.6,60,C,120,,,
Mineola,21:00:00,Friday,0,0,52.62,1.25,419.6,60,C,120,,,
Mineola,21:00:00,Saturday,0,0,53.69,1.16,419.6,60,C,120,,,
Park Slope,8:30:00,Sunday,0.85,1.07,104.15,1.67,754.55,108,E,200,,,
Park Slope,8:30:00,Monday,0.31,0.63,127.92,2.23,754.55,108,E,200,,,
Park Slope,8:30:00,Tuesday,0.75,0.97,107.17,1.9,754.55,108,E,200,,,
Park Slope,8:30:00,Wednesday,0.92,1.04,105,2.01,754.55,108,E,200,,,
Park Slope,8:30:00,Thursday,0.69,0.85,101.92,1.65,754.55,108,E,200,,,
Park Slope,8:30:00,Friday,1.15,1.14,104.92,1.96,754.55,108,E,200,,,
Park Slope,8:30:00,Saturday,0.62,0.77,103.46,1.46,754.55,108,E,200,,,
Park Slope,9:00:00,Sunday,9.31,2.95,104.15,1.67,754.55,108,E,200,,,
Park Slope,9:00:00,Monday,11.15,3.39,127.92,2.23,754.55,108,E,200,,,
Park Slope,9:00:00,Tuesday,7.67,2.53,107.17,1.9,754.55,108,E,200,,,
Park Slope,9:00:00,Wednesday,9.38,3.04,105,2.01,754.55,108,E,200,,,
Park Slope,9:00:00,Thursday,7.92,2.93,101.92,1.65,754.55,108,E,200,,,
Park Slope,9:00:00,Friday,6.85,2.48,104.92,1.96,754.55,108,E,200,,,
Park Slope,9:00:00,Saturday,8.23,2.2,103.46,1.46,754.55,108,E,200,,,
Park Slope,9:30:00,Sunday,8.54,3.02,104.15,1.67,754.55,108,E,200,,,
Park Slope,9:30:00,Monday,8.38,3.38,127.92,2.23,754.55,108,E,200,,,
Park Slope,9:30:00,Tuesday,7.17,3.04,107.17,1.9,754.55,108,E,200,,,
Park Slope,9:30:00,Wednesday,4.92,1.98,105,2.01,754.55,108,E,200,,,
Park Slope,9:30:00,Thursday,7.23,3.22,101.92,1.65,754.55,108,E,200,,,
Park Slope,9:30:00,Friday,6.54,2.22,104.92,1.96,754.55,108,E,200,,,
Park Slope,9:30:00,Saturday,8.15,2.58,103.46,1.46,754.55,108,E,200,,,
Park Slope,10:00:00,Sunday,7.69,2.1,104.15,1.67,754.55,108,E,200,,,
Park Slope,10:00:00,Monday,7.77,2.95,127.92,2.23,754.55,108,E,200,,,
Park Slope,10:00:00,Tuesday,5.83,2.52,107.17,1.9,754.55,108,E,200,,,
Park Slope,10:00:00,Wednesday,4.77,2.01,105,2.01,754.55,108,E,200,,,
